,movie_id,title,category,year,Poster,Director,Actors,Runtime
859,875,Nothing to Lose ,Action,1994,https://m.media-amazon.com/images/M/MV5BMDI4ZGFmMjUtMjU5ZS00ZDEwLWJlNjMtZTc3MDMwNzBhODhjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Steve Oedekerk,"Martin Lawrence, Tim Robbins, John C. McGinley",98 min
860,876,Supercop 2 ,Action,1993,https://m.media-amazon.com/images/M/MV5BZWYxMDZiZTYtODU0OS00N2VkLTljM2QtNTczODg3YjY0ODk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Stanley Tong,"Michelle Yeoh, Rongguang Yu, Emil Chau",104 min
861,877,Girls Town ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BYjY4NTZlOWYtMzhiZC00NGQxLWI2YzItZGRiMjljY2VlYjI2XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Charles F. Haas,"Mamie Van Doren, Mel Tormé, Ray Anthony",90 min
862,878,Bye-Bye ,Drama,1995,https://m.media-amazon.com/images/M/MV5BYmIyODRjZTEtZGFkNi00N2U2LTg0ODMtMmIwZGJjMTg3NWRlXkEyXkFqcGdeQXVyOTQ1NzYxNjY@._V1_SX300.jpg,Karim Dridi,"Sami Bouajila, Nozha Khouadra, Philippe Ambrosini",105 min
865,881,First Kid ,Children,1996,https://m.media-amazon.com/images/M/MV5BNmM1ZjAzODMtMjQ3NS00NmQ4LWI4OWMtYzk4ZWM4MGY2ZDcxXkEyXkFqcGdeQXVyNjc4ODQwNzg@._V1_SX300.jpg,David Mickey Evans,"Sinbad, Brock Pierce, Blake Boyd",101 min
867,884,Sweet Nothing ,Drama,1996,https://m.media-amazon.com/images/M/MV5BMGVhYmYwZmQtMmRlMC00YmE3LWE2MDItOWEwZmZiYmQxNzZkXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Gary Winick,"Michael Imperioli, Mira Sorvino, Joyce Phillips",89 min
868,885,Bogus ,Children,1996,https://m.media-amazon.com/images/M/MV5BZjNiZGU4MWEtZDc1Ni00ODdjLWEyNTMtNmNiMTQwYTc2YjdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Norman Jewison,"Whoopi Goldberg, Gérard Depardieu, Haley Joel Osment",110 min
869,886,Bulletproof ,Action,1996,https://m.media-amazon.com/images/M/MV5BYTQ0ZWY3OGItM2Y0Yi00YjdmLWFkZDAtYzFhNmRjNTVmNzFlXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg,Ernest R. Dickerson,"Damon Wayans, Adam Sandler, James Caan",84 min
870,887,Talk of Angels ,Drama,1998,https://m.media-amazon.com/images/M/MV5BMTI1MTI5NTk4OF5BMl5BanBnXkFtZTcwNTI4NDUyMQ@@._V1_SX300.jpg,Nick Hamm,"Polly Walker, Vincent Perez, Franco Nero",96 min
871,888,Land Before Time III: The Time of the Great Giving ,Adventure,1995,https://m.media-amazon.com/images/M/MV5BMTI1OTU3NjkwMl5BMl5BanBnXkFtZTYwOTU2MDg5._V1_SX300.jpg,Roy Allen Smith,"Scott McAfee, Candace Hutson, Heather Hogan, Jeff Bennett",71 min
872,889,1-900 ,Drama,1994,https://m.media-amazon.com/images/M/MV5BMTk0Mzk2OTM1MV5BMl5BanBnXkFtZTcwOTU4MDEzMQ@@._V1_SX300.jpg,Theo van Gogh,"Ariane Schluter, Ad van Kempen",87 min
873,890,Baton Rouge ,Thriller,1988,https://m.media-amazon.com/images/M/MV5BYzAwNWJhOTktY2YzOC00ZTVmLTg2NDktMTJhMGE5MWM4MWIxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Rafael Moleón,"Victoria Abril, Carmen Maura, Antonio Banderas",90 min
874,891,Halloween: The Curse of Michael Myers ,Horror,1995,https://m.media-amazon.com/images/M/MV5BMzQ3MjgzMWMtMjJhMy00MmVjLTllMzMtMWVjMmMxNTIzNWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Joe Chappelle,"Donald Pleasence, Paul Rudd, Marianne Hagan",87 min
875,892,Twelfth Night ,Comedy,1996,https://m.media-amazon.com/images/M/MV5BM2UxYTEwZWUtZTNkMC00NGU1LWE1MTctZmM0ZTdlOGRjODk5XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Trevor Nunn,"Helena Bonham Carter, Richard E. Grant, Imogen Stubbs",134 min
876,893,Mother Night ,Drama,1996,https://m.media-amazon.com/images/M/MV5BOTgxZGU4MjktMmFhMi00N2U4LWE5ZWUtZTVhZWE1ZTBkMzI4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Keith Gordon,"Nick Nolte, Sheryl Lee, Tony Robinow",114 min
878,895,Venice/Venice ,Drama,1992,https://m.media-amazon.com/images/M/MV5BMTY3OTE5ODA0NV5BMl5BanBnXkFtZTcwNDE2NDMyMQ@@._V1_SX300.jpg,Henry Jaglom,"Nelly Alard, Henry Jaglom, Melissa Leo",108 min
879,896,Wild Reeds ,Drama,1994,https://m.media-amazon.com/images/M/MV5BMzM4ZGFiYmQtNmU5Ny00MTRmLWI0ZjItNDQwOTBhYjg2ZDY0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,André Téchiné,"Élodie Bouchez, Gaël Morel, Stéphane Rideau",110 min
880,897,For Whom the Bell Tolls ,Adventure,1943,https://m.media-amazon.com/images/M/MV5BM2U0MDQwMjctOGI2Yy00NjIyLWI4NjEtMjY3MDQxZDEwZGY2XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Sam Wood,"Gary Cooper, Ingrid Bergman, Akim Tamiroff",170 min
882,899,Singin' in the Rain ,Comedy,1952,https://m.media-amazon.com/images/M/MV5BZDRjNGViMjQtOThlMi00MTA3LThkYzQtNzJkYjBkMGE0YzE1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg,"Stanley Donen, Gene Kelly","Gene Kelly, Donald O'Connor, Debbie Reynolds",103 min
884,901,Funny Face ,Comedy,1957,https://m.media-amazon.com/images/M/MV5BNGY0YzA2OWQtOGMwZi00MzI2LWE4MzgtY2QzOTk1ODBhYjA3XkEyXkFqcGdeQXVyMjIyNjE2NA@@._V1_SX300.jpg,Stanley Donen,"Audrey Hepburn, Fred Astaire, Kay Thompson",103 min
885,902,Breakfast at Tiffany's ,Drama,1961,https://m.media-amazon.com/images/M/MV5BNGEwMTRmZTQtMDY4Ni00MTliLTk5ZmMtOWMxYWMyMTllMDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Blake Edwards,"Audrey Hepburn, George Peppard, Patricia Neal",115 min
886,903,Vertigo ,Drama,1958,https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Alfred Hitchcock,"James Stewart, Kim Novak, Barbara Bel Geddes",128 min
887,904,Rear Window ,Mystery,1954,https://m.media-amazon.com/images/M/MV5BNGUxYWM3M2MtMGM3Mi00ZmRiLWE0NGQtZjE5ODI2OTJhNTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Alfred Hitchcock,"James Stewart, Grace Kelly, Wendell Corey",112 min
888,905,It Happened One Night ,Comedy,1934,https://m.media-amazon.com/images/M/MV5BYzJmMWE5NjAtNWMyZS00NmFiLWIwMDgtZDE2NzczYWFhNzIzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Frank Capra,"Clark Gable, Claudette Colbert, Walter Connolly",105 min
889,906,Gaslight ,Drama,1944,https://m.media-amazon.com/images/M/MV5BNTU0Y2YyZTgtZWQ4ZC00YTNkLTgxMTktYTE3OTQ0Y2FjNTM2XkEyXkFqcGdeQXVyNzYxODE3NTQ@._V1_SX300.jpg,George Cukor,"Charles Boyer, Ingrid Bergman, Joseph Cotten",114 min
891,908,North by Northwest ,Action,1959,https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Alfred Hitchcock,"Cary Grant, Eva Marie Saint, James Mason",136 min
893,910,Some Like It Hot ,Comedy,1959,https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Billy Wilder,"Marilyn Monroe, Tony Curtis, Jack Lemmon",121 min
894,911,Charade ,Comedy,1963,https://m.media-amazon.com/images/M/MV5BMTA0Y2UyMDUtZGZiOS00ZmVkLTg3NmItODQyNTY1ZjU1MWE4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Stanley Donen,"Cary Grant, Audrey Hepburn, Walter Matthau",113 min
895,912,Casablanca ,Drama,1942,https://m.media-amazon.com/images/M/MV5BY2IzZGY2YmEtYzljNS00NTM5LTgwMzUtMzM1NjQ4NGI0OTk0XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg,Michael Curtiz,"Humphrey Bogart, Ingrid Bergman, Paul Henreid",102 min
897,914,My Fair Lady ,Comedy,1964,https://m.media-amazon.com/images/M/MV5BNGM0ZTU3NmItZmRmMy00YWNjLWEzMWItYzg3MzcwZmM5NjdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg,George Cukor,"Audrey Hepburn, Rex Harrison, Stanley Holloway",170 min
898,915,Sabrina ,Comedy,1954,https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Billy Wilder,"Humphrey Bogart, Audrey Hepburn, William Holden",113 min
899,916,Roman Holiday ,Comedy,1953,https://m.media-amazon.com/images/M/MV5BMTE2MDM4MTMtZmNkZC00Y2QyLWE0YjUtMTAxZGJmODMxMDM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,William Wyler,"Gregory Peck, Audrey Hepburn, Eddie Albert",118 min
901,918,Meet Me in St. Louis ,Musical,1944,https://m.media-amazon.com/images/M/MV5BMzkwNzE4MjEtZDcxNi00YmE5LWFmZmQtZGY1N2I2MDBkMmEzXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,Vincente Minnelli,"Judy Garland, Margaret O'Brien, Mary Astor",113 min
903,920,Gone with the Wind ,Drama,1939,https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"Victor Fleming, George Cukor, Sam Wood","Clark Gable, Vivien Leigh, Thomas Mitchell",238 min
904,921,My Favorite Year ,Comedy,1982,https://m.media-amazon.com/images/M/MV5BNjlhZTYwYzgtODA5MS00OWEyLWI1MWItZThjZmRlYTQ1MGE2XkEyXkFqcGdeQXVyNDI4ODM5MDM@._V1_SX300.jpg,Richard Benjamin,"Peter O'Toole, Mark Linn-Baker, Jessica Harper",92 min
905,922,Sunset Blvd. ,Drama,1950,https://m.media-amazon.com/images/M/MV5BMTU0NTkyNzYwMF5BMl5BanBnXkFtZTgwMDU0NDk5MTI@._V1_SX300.jpg,Billy Wilder,"William Holden, Gloria Swanson, Erich von Stroheim",110 min
906,923,Citizen Kane ,Drama,1941,https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Orson Welles,"Orson Welles, Joseph Cotten, Dorothy Comingore",119 min
907,924,2001: A Space Odyssey ,Adventure,1968,https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Stanley Kubrick,"Keir Dullea, Gary Lockwood, William Sylvester",149 min
908,925,Golden Earrings ,Adventure,1947,https://m.media-amazon.com/images/M/MV5BOGE2MTJkNzctMGFmNS00MGFiLWJjYmItNzM5MGJiNjhjMmQ1XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,Mitchell Leisen,"Ray Milland, Marlene Dietrich, Murvyn Vye",95 min
909,926,All About Eve ,Drama,1950,https://m.media-amazon.com/images/M/MV5BMTY2MTAzODI5NV5BMl5BanBnXkFtZTgwMjM4NzQ0MjE@._V1_SX300.jpg,Joseph L. Mankiewicz,"Bette Davis, Anne Baxter, George Sanders",138 min
910,927,"Women, The ",Comedy,1939,https://m.media-amazon.com/images/M/MV5BNDQzYzVjMDUtYjc5MC00ZDM0LWE3YzMtZGYxYjRlNDQxNjllXkEyXkFqcGdeQXVyNDU4MTA1NTU@._V1_SX300.jpg,Thierry Michel,"Martin Spinhayer, Denis Mukwege Mukengere, Hillary Clinton",112 min
911,928,Rebecca ,Drama,1940,https://m.media-amazon.com/images/M/MV5BYTcxYWExOTMtMWFmYy00ZjgzLWI0YjktNWEzYzJkZTg0NDdmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Alfred Hitchcock,"Laurence Olivier, Joan Fontaine, George Sanders",130 min
912,929,Foreign Correspondent ,Drama,1940,https://m.media-amazon.com/images/M/MV5BNmM3ZGE4Y2EtNGFlMS00YjE5LWExYzYtYzQyYTQxYTZlMWRmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Alfred Hitchcock,"Joel McCrea, Laraine Day, Herbert Marshall",120 min
913,930,Notorious ,Film-Noir,1946,https://m.media-amazon.com/images/M/MV5BYTc1NGViOTMtNjZhNS00OGY2LWI4MmItOWQwNTY4MDMzNWI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Alfred Hitchcock,"Cary Grant, Ingrid Bergman, Claude Rains",102 min
914,931,Spellbound ,Mystery,1945,https://m.media-amazon.com/images/M/MV5BMjE0ZjdmNjQtNWE0MC00MjVjLTg1MDItYzc5YTE1NGFkNjUzXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,Alfred Hitchcock,"Ingrid Bergman, Gregory Peck, Michael Chekhov",111 min
916,933,To Catch a Thief ,Crime,1955,https://m.media-amazon.com/images/M/MV5BODM2ODgyOGYtYzYwMC00ZTEwLTg2MmItZDI2OTdhMTdiMGFiL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Alfred Hitchcock,"Cary Grant, Grace Kelly, Jessie Royce Landis",106 min
917,934,Father of the Bride ,Comedy,1950,https://m.media-amazon.com/images/M/MV5BYzM0YzBmMTUtN2RmZS00YWY5LWFkZTMtMjM1OWU3Nzk4ZjI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Charles Shyer,"Steve Martin, Diane Keaton, Martin Short",105 min
919,936,Ninotchka ,Comedy,1939,https://m.media-amazon.com/images/M/MV5BNTg0OTEyNjg2NV5BMl5BanBnXkFtZTgwODkyODE0MjE@._V1_SX300.jpg,Ernst Lubitsch,"Greta Garbo, Melvyn Douglas, Ina Claire",110 min
920,937,Love in the Afternoon ,Comedy,1957,https://m.media-amazon.com/images/M/MV5BZDgxMTM4OWQtNjJmMS00YTgwLWI0NjItMWRmMDIwMzQzYTMyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Billy Wilder,"Gary Cooper, Audrey Hepburn, Maurice Chevalier",130 min
921,938,Gigi ,Musical,1958,https://m.media-amazon.com/images/M/MV5BMWIzNzlkMWUtY2VhYy00NWMwLTg3MWUtZWY4ODZjMjBiMmM1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,"Vincente Minnelli, Charles Walters","Leslie Caron, Maurice Chevalier, Louis Jourdan",115 min
925,942,Laura ,Crime,1944,https://m.media-amazon.com/images/M/MV5BNjYwY2VmOGEtZTM1Mi00YmZhLWFkY2QtNmNlYzA0NmE5MTNlXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,Otto Preminger,"Gene Tierney, Dana Andrews, Clifton Webb",88 min
927,944,Lost Horizon ,Drama,1937,https://m.media-amazon.com/images/M/MV5BNDIwODc3MDAtZWY5Ny00MTNkLTk2ZTMtYTE4NDY4NDk3MTVmXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Frank Capra,"Ronald Colman, Jane Wyatt, Edward Everett Horton",132 min
928,945,Top Hat ,Comedy,1935,https://m.media-amazon.com/images/M/MV5BN2Q0NjE1NTMtOTY5Zi00NWMxLTliOGYtNTg1OGU5M2RjNjVkXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,Mark Sandrich,"Fred Astaire, Ginger Rogers, Edward Everett Horton",101 min
929,946,To Be or Not to Be ,Comedy,1942,https://m.media-amazon.com/images/M/MV5BMGY3ZDgzY2MtNTllNi00ZWI1LTk1NTUtNWEzN2Q4YTA1ZGZiXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,Ernst Lubitsch,"Carole Lombard, Jack Benny, Robert Stack",99 min
930,947,My Man Godfrey ,Comedy,1936,https://m.media-amazon.com/images/M/MV5BMGEwYmNlNjktOWNmMi00MTgzLWFmNjQtODQzM2UzMGJkZDI3XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,Gregory La Cava,"William Powell, Carole Lombard, Alice Brady",94 min
931,948,Giant ,Drama,1956,https://m.media-amazon.com/images/M/MV5BMDQwOWQ0OGItNjJjYi00YzVjLTk4NmUtYzQ0NzUwZGY3NDZjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,George Stevens,"Elizabeth Taylor, Rock Hudson, James Dean",201 min
932,949,East of Eden ,Drama,1955,https://m.media-amazon.com/images/M/MV5BMjVhYTE5NmUtNDJkNS00ZDY2LWFkMzYtY2YwZGZlMGNmYjVhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Elia Kazan,"James Dean, Raymond Massey, Julie Harris",118 min
934,951,His Girl Friday ,Comedy,1940,https://m.media-amazon.com/images/M/MV5BZDVmZTZkYjMtNmViZC00ODEzLTgwNDAtNmQ3OGQwOWY5YjFmXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,Howard Hawks,"Cary Grant, Rosalind Russell, Ralph Bellamy",92 min
935,952,Around the World in 80 Days ,Adventure,1956,https://m.media-amazon.com/images/M/MV5BMTc4MTkxMjQ2NF5BMl5BanBnXkFtZTcwNzE0NzUyMQ@@._V1_SX300.jpg,Frank Coraci,"Jackie Chan, Steve Coogan, Jim Broadbent",120 min
936,953,It's a Wonderful Life ,Drama,1946,https://m.media-amazon.com/images/M/MV5BZjc4NDZhZWMtNGEzYS00ZWU2LThlM2ItNTA0YzQ0OTExMTE2XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,Frank Capra,"James Stewart, Donna Reed, Lionel Barrymore",130 min
937,954,Mr. Smith Goes to Washington ,Drama,1939,https://m.media-amazon.com/images/M/MV5BZTYwYjYxYzgtMDE1Ni00NzU4LWJlMTEtODQ5YmJmMGJhZjI5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Frank Capra,"James Stewart, Jean Arthur, Claude Rains",129 min
938,955,Bringing Up Baby ,Comedy,1938,https://m.media-amazon.com/images/M/MV5BMmVkOTRiYmItZjE4NS00MWNjLWE0ZmMtYzg5YzFjMjMyY2RkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Howard Hawks,"Katharine Hepburn, Cary Grant, Charles Ruggles",102 min
939,956,Penny Serenade ,Drama,1941,https://m.media-amazon.com/images/M/MV5BMGVjYzU4NjAtOWVkYi00OWQ3LWEwYzMtOTI2ZWY3YTQ1ZGM4L2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,George Stevens,"Cary Grant, Irene Dunne, Beulah Bondi",119 min
941,958,Lady of Burlesque ,Comedy,1943,https://m.media-amazon.com/images/M/MV5BMDE5ZTRhZjktNzA5ZS00MjVjLWJlNzktMmYyYmY1ODg1NWExXkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg,William A. Wellman,"Barbara Stanwyck, Michael O'Shea, J. Edward Bromberg",91 min
942,959,Of Human Bondage ,Drama,1934,https://m.media-amazon.com/images/M/MV5BNDJiOGNkYTUtZDBmMS00MTgyLWIxYjQtODg0YTU2MTQ4ZDMzXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,John Cromwell,"Bette Davis, Leslie Howard, Frances Dee",83 min
943,960,Angel on My Shoulder ,Crime,1946,https://m.media-amazon.com/images/M/MV5BZDYwZTQzNTgtNTk1NS00YjdkLWFiODUtZjQwN2Q2NGFkNDZmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Archie Mayo,"Paul Muni, Anne Baxter, Claude Rains",100 min
944,961,Little Lord Fauntleroy ,Drama,1936,https://m.media-amazon.com/images/M/MV5BM2Q4NjI5ODEtZWVmMy00ZWVjLThhN2ItNzM1MGM3OTUxNzNjL2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg,Jack Gold,"Ricky Schroder, Alec Guinness, Eric Porter",103 min
945,962,They Made Me a Criminal ,Crime,1939,https://m.media-amazon.com/images/M/MV5BZjIwZGQ3OWItMzBlOC00NzQ4LTlmYzUtYjc2NTdhYjk5MTJkXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Busby Berkeley,"John Garfield, Claude Rains, The Dead End Kids",92 min
947,964,Angel and the Badman ,Romance,1947,https://m.media-amazon.com/images/M/MV5BYWI1NzdhYTMtZGE2ZS00ZjJjLThmZWQtNjY4ODcxNWM2YjQ3XkEyXkFqcGdeQXVyMTI1NDQ4NQ@@._V1_SX300.jpg,James Edward Grant,"John Wayne, Gail Russell, Harry Carey",100 min
950,967,"Outlaw, The ",Western,1943,https://m.media-amazon.com/images/M/MV5BOWUxNzU2YTktMjQ1NS00OWEwLTljY2QtY2E2M2Q4NjI0NTE2XkEyXkFqcGdeQXVyNDI3MDE1MTc@._V1_SX300.jpg,Ágúst Guðmundsson,"Tinna Gunnlaugsdóttir, Arnar Jónsson, Kristján Jóhann Jónsson",100 min
951,968,Night of the Living Dead ,Horror,1968,https://m.media-amazon.com/images/M/MV5BMzRmN2E1ZDUtZDc2ZC00ZmI3LTkwOTctNzE2ZDIzMGJiMTYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,George A. Romero,"Duane Jones, Judith O'Dea, Karl Hardman",96 min
953,970,Beat the Devil ,Adventure,1953,https://m.media-amazon.com/images/M/MV5BMjA2MDUyMzcxMl5BMl5BanBnXkFtZTgwOTQzNzYzMjE@._V1_SX300.jpg,John Huston,"Humphrey Bogart, Jennifer Jones, Gina Lollobrigida",89 min
954,971,Cat on a Hot Tin Roof ,Drama,1958,https://m.media-amazon.com/images/M/MV5BMzFhNTMwNDMtZjY3Yy00NzY3LWI1ZWQtZTQxMWJmODVhZWFkXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg,Richard Brooks,"Elizabeth Taylor, Paul Newman, Burl Ives",108 min
956,973,Meet John Doe ,Comedy,1941,https://m.media-amazon.com/images/M/MV5BMjJmOGYwNmItMjI5MS00ZGE2LWJlNDUtODZjYTBjNGQ1MTg5XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,Frank Capra,"Gary Cooper, Barbara Stanwyck, Edward Arnold",122 min
957,974,Algiers ,Drama,1938,https://m.media-amazon.com/images/M/MV5BYTA1ZjQ0MmUtYWJlZi00YjkxLTkxMjYtZjgzZGViMzE0MmY4XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,John Cromwell,"Charles Boyer, Hedy Lamarr, Sigrid Gurie",96 min
958,975,Something to Sing About ,Comedy,1937,https://m.media-amazon.com/images/M/MV5BNmY4MzIzM2UtMTVlMi00YmZiLTljMDQtYzI0ZTY5MzhkZTZmXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,Victor Schertzinger,"James Cagney, Evelyn Daw, William Frawley",93 min
960,977,Moonlight Murder ,Mystery,1936,https://m.media-amazon.com/images/M/MV5BMGNkZjYyNjAtMGRlNi00Mjc3LWJhZWQtNWI0NDA5NTAzN2FkXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,Edwin L. Marin,"Chester Morris, Madge Evans, Leo Carrillo",66 min
961,979,Nothing Personal ,Drama,1995,https://m.media-amazon.com/images/M/MV5BMTgyODAyOTMwMV5BMl5BanBnXkFtZTcwNzAxMTIzNA@@._V1_SX300.jpg,Urszula Antoniak,"Lotte Verbeek, Stephen Rea, Tom Charlfa",85 min
962,980,"Yes, Madam ",Action,1985,https://m.media-amazon.com/images/M/MV5BY2Y4ZmIwM2MtZWFjZi00MzllLTg3MWItYzdkZDYxNzdiMDU4XkEyXkFqcGdeQXVyNzAyNDY2ODU@._V1_SX300.jpg,Corey Yuen,"Michelle Yeoh, Cynthia Rothrock, John Sham",95 min
963,981,Dangerous Ground ,Drama,1997,https://m.media-amazon.com/images/M/MV5BYTk5YjFkZjgtZmVmOS00MGQyLTkyNzYtMzk5ZGEzNDM3ZmEyXkEyXkFqcGdeQXVyMTkzMjM1NzE@._V1_SX300.jpg,Darrell Roodt,"Ice Cube, Elizabeth Hurley, Thokozani Nkosi",95 min
964,982,Picnic ,Drama,1955,https://m.media-amazon.com/images/M/MV5BY2YxNjI5OWMtYjhmOS00ODBjLThiOTYtMTdiMjJmNzRmNzNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Joshua Logan,"William Holden, Kim Novak, Betty Field",115 min
965,983,Madagascar Skin ,Romance,1995,https://m.media-amazon.com/images/M/MV5BMjA1NDE0MTYzNl5BMl5BanBnXkFtZTgwMzk0OTkzNjE@._V1_SX300.jpg,Chris Newby,"Bernard Hill, John Hannah, Mark Anthony",96 min
967,985,Small Wonders ,Documentary,1995,https://m.media-amazon.com/images/M/MV5BMTY4OTkxNDg3OF5BMl5BanBnXkFtZTcwNDQwODUxMQ@@._V1_SX300.jpg,Allan Miller,"Roberta Guaspari, Arnold Steinhardt, Isaac Stern",77 min
968,986,Fly Away Home ,Adventure,1996,https://m.media-amazon.com/images/M/MV5BYjQyMzFhYTItODYxYy00MDNmLTgyOGEtNGRmZTg5YzhlNjEyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Carroll Ballard,"Jeff Daniels, Anna Paquin, Dana Delany",107 min
969,987,Bliss ,Drama,1997,https://m.media-amazon.com/images/M/MV5BYmFjNWY5NjQtMTJiNC00NjFlLWIxMGQtNzhmMmQ0MjhiZjQyXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg,Mike Cahill,"Owen Wilson, Salma Hayek, Nesta Cooper",103 min
